trans_amount,avail_credit,account_age,is_Client Expenses,is_Office Supplies,is_Payroll,is_Rent,is_Utilities,is_Vendor Payments,"is_Agriculture, Forestry, And Fishing",is_Construction,"is_Finance, Insurance, And Real Estate",is_Retail Trade,is_Wholesale Trade,metro_encoded,income_encoded
1603.7,48648.1,21,0,0,0,0,1,0,0,1,0,0,0,1873,0
1583.7,131.58,666,1,0,0,0,0,0,1,0,0,0,0,1964,1
181.35,4679.39,167,1,0,0,0,0,0,0,0,1,0,0,1940,3
939.55,7481.13,60,0,1,0,0,0,0,0,0,0,0,1,1873,4
1154.14,49382.17,182,1,0,0,0,0,0,0,0,1,0,0,1940,0
155.42,39779.45,245,1,0,0,0,0,0,1,0,0,0,0,1688,0
700.64,28600.81,276,0,1,0,0,0,0,0,0,0,0,1,1906,1
451.64,13927.03,181,1,0,0,0,0,0,0,0,0,0,1,1964,0
772.99,36946.56,90,1,0,0,0,0,0,0,0,0,0,1,1940,4
1545.0,18912.8,353,1,0,0,0,0,0,1,0,0,0,0,1688,1
1191.94,45420.68,725,0,1,0,0,0,0,1,0,0,0,0,1688,1
738.27,4614.72,449,0,1,0,0,0,0,0,0,0,0,1,1688,3
129.03,1009.8,707,0,0,0,0,1,0,0,0,1,0,0,1964,3
400.02,17840.09,474,0,1,0,0,0,0,0,0,0,1,0,1940,3
1787.52,15432.62,665,0,0,1,0,0,0,0,0,0,1,0,1964,4
1397.72,36133.41,447,0,0,0,0,0,1,0,0,1,0,0,1940,2
1569.76,30744.83,541,0,0,0,0,1,0,1,0,0,0,0,1873,2
284.29,45513.58,430,0,1,0,0,0,0,0,1,0,0,0,1873,3
1800.28,13011.16,202,0,0,1,0,0,0,0,1,0,0,0,1964,2
1491.93,25870.76,247,0,0,1,0,0,0,0,0,0,1,0,1964,2
1649.71,1031.05,476,0,0,0,1,0,0,0,0,0,1,0,1873,0
572.93,15908.6,583,0,0,1,0,0,0,0,0,1,0,0,1873,0
1894.24,20401.51,680,0,0,0,1,0,0,1,0,0,0,0,1906,2
562.59,14052.37,652,0,0,0,0,0,1,0,1,0,0,0,1940,2
4.16,49553.97,354,0,0,1,0,0,0,0,1,0,0,0,1906,2
767.43,12844.13,465,0,0,0,0,1,0,0,1,0,0,0,1906,0
1509.88,11673.81,115,0,0,1,0,0,0,0,0,0,1,0,1940,0
140.58,28697.31,307,0,0,1,0,0,0,0,0,1,0,0,1688,3
1083.93,24123.22,44,1,0,0,0,0,0,0,0,0,1,0,1906,1
1805.43,39459.48,105,0,0,1,0,0,0,0,1,0,0,0,1940,4
1484.36,34901.24,171,0,0,0,0,0,1,0,0,0,1,0,1906,2
1633.22,1188.14,668,0,0,0,0,1,0,0,0,0,1,0,1964,0
872.7,32490.6,342,1,0,0,0,0,0,0,0,0,0,1,1906,4
870.39,5927.25,188,0,0,0,0,0,1,0,1,0,0,0,1964,4
292.31,33247.43,665,0,0,0,0,1,0,1,0,0,0,0,1940,4
360.88,10690.24,383,0,1,0,0,0,0,0,0,0,1,0,1940,3
515.65,38995.63,376,0,0,0,1,0,0,0,1,0,0,0,1940,0
1352.75,40383.19,543,1,0,0,0,0,0,1,0,0,0,0,1906,3
669.86,28224.29,532,0,0,0,0,1,0,0,0,0,1,0,1873,3
332.52,40851.65,235,0,0,0,1,0,0,1,0,0,0,0,1940,4
749.86,31531.04,58,0,0,1,0,0,0,0,1,0,0,0,1906,2
1322.24,36061.47,600,0,1,0,0,0,0,0,1,0,0,0,1940,3
896.7,49446.0,299,0,0,0,0,1,0,0,0,0,0,1,1964,1
156.24,5041.27,669,0,1,0,0,0,0,0,0,0,1,0,1688,2
266.29,27051.45,210,0,0,0,0,1,0,0,0,0,0,1,1873,1
1721.64,41229.06,66,0,0,0,0,0,1,0,1,0,0,0,1688,1
350.28,34531.52,476,0,0,0,1,0,0,1,0,0,0,0,1964,4
2.18,43989.13,435,0,0,0,1,0,0,0,0,1,0,0,1688,0
1116.22,16014.25,490,0,0,1,0,0,0,0,0,0,1,0,1906,2
834.27,19598.34,627,0,1,0,0,0,0,0,1,0,0,0,1873,0
1963.59,28968.78,303,0,0,0,0,0,1,0,1,0,0,0,1964,3
219.87,23722.45,52,0,0,0,1,0,0,0,0,0,1,0,1906,0
332.38,43346.73,77,0,1,0,0,0,0,0,0,0,1,0,1873,2
1984.93,29023.98,267,0,0,0,1,0,0,0,1,0,0,0,1688,4
994.87,40728.09,200,0,1,0,0,0,0,0,1,0,0,0,1873,4
1682.38,7850.12,227,0,1,0,0,0,0,0,1,0,0,0,1964,0
1510.68,19105.17,114,1,0,0,0,0,0,0,1,0,0,0,1873,0
1493.69,32241.93,448,0,1,0,0,0,0,0,1,0,0,0,1940,4
212.87,38429.81,74,0,0,0,0,0,1,0,0,0,0,1,1964,2
617.55,29863.63,204,0,0,0,0,0,1,0,0,0,1,0,1873,0
1007.92,23966.25,678,0,0,0,0,1,0,0,1,0,0,0,1873,0
977.81,33801.7,560,0,0,0,0,1,0,0,1,0,0,0,1964,2
823.5,15569.66,393,0,0,0,0,1,0,0,0,0,1,0,1688,3
1642.72,27596.8,702,0,0,0,0,0,1,1,0,0,0,0,1906,3
294.4,20283.57,636,0,0,0,0,1,0,0,0,1,0,0,1873,3
823.55,13860.21,206,0,1,0,0,0,0,0,1,0,0,0,1940,2
869.61,20384.84,300,0,1,0,0,0,0,0,0,1,0,0,1906,1
1819.88,18264.36,9,0,0,1,0,0,0,0,1,0,0,0,1906,1
1281.93,12885.24,226,0,0,0,1,0,0,0,0,0,1,0,1906,2
591.3,21754.5,727,0,0,0,1,0,0,1,0,0,0,0,1688,0
340.92,37754.27,417,0,0,0,0,0,1,1,0,0,0,0,1940,1
1324.83,18793.35,501,0,0,0,1,0,0,1,0,0,0,0,1906,3
1943.98,8828.95,211,0,0,0,0,0,1,0,0,0,1,0,1873,2
1348.92,5681.69,325,0,0,0,0,1,0,0,0,1,0,0,1873,1
1284.11,31325.44,241,0,1,0,0,0,0,0,1,0,0,0,1873,2
1124.45,6183.63,117,1,0,0,0,0,0,0,0,0,0,1,1906,1
1834.93,38331.07,214,0,0,0,0,0,1,1,0,0,0,0,1873,4
19.58,38150.3,192,0,1,0,0,0,0,1,0,0,0,0,1906,1
324.94,16900.61,80,0,1,0,0,0,0,0,0,0,1,0,1940,2
1017.7,34757.88,153,0,0,1,0,0,0,0,0,0,1,0,1940,1
676.43,38486.67,27,0,0,0,0,0,1,0,0,1,0,0,1940,0
321.81,43039.87,456,1,0,0,0,0,0,0,0,0,1,0,1906,4
76.53,41027.15,0,1,0,0,0,0,0,0,0,0,1,0,1906,2
1665.73,34860.3,689,1,0,0,0,0,0,0,1,0,0,0,1964,0
419.36,1451.45,276,1,0,0,0,0,0,0,0,1,0,0,1873,0
126.3,37129.06,459,0,0,0,1,0,0,0,0,0,1,0,1688,4
995.52,19935.18,334,0,0,0,0,0,1,0,1,0,0,0,1964,4
1172.73,37336.76,42,1,0,0,0,0,0,1,0,0,0,0,1873,4
1094.04,9059.8,609,0,1,0,0,0,0,0,0,0,1,0,1940,0
1299.64,38548.97,171,0,0,0,1,0,0,0,0,0,1,0,1906,3
1570.74,44596.76,326,0,0,0,1,0,0,0,0,1,0,0,1906,2
504.74,29224.34,221,0,1,0,0,0,0,0,1,0,0,0,1964,1
614.51,23056.42,707,0,0,1,0,0,0,1,0,0,0,0,1906,3
43.07,1285.85,285,0,0,0,0,0,1,0,0,1,0,0,1906,4
1244.4,14681.65,671,0,0,0,1,0,0,0,0,0,0,1,1688,1
46.45,9241.48,237,0,0,0,0,0,1,0,0,0,1,0,1688,4
1279.64,42909.39,5,1,0,0,0,0,0,0,1,0,0,0,1964,4
150.62,34440.57,724,1,0,0,0,0,0,0,0,0,1,0,1873,2
892.26,5991.71,17,1,0,0,0,0,0,1,0,0,0,0,1906,4
1374.88,24114.21,225,0,1,0,0,0,0,0,0,1,0,0,1873,4
878.2,9042.9,276,0,0,0,0,1,0,1,0,0,0,0,1688,2
1983.43,42051.48,400,0,0,1,0,0,0,0,1,0,0,0,1688,1
955.11,16885.5,439,0,0,0,1,0,0,0,0,0,0,1,1964,3
1773.62,18250.71,23,0,0,1,0,0,0,0,0,0,0,1,1688,1
1780.83,1330.01,42,0,0,0,0,1,0,0,1,0,0,0,1688,4
221.78,19814.17,402,0,0,0,0,1,0,1,0,0,0,0,1688,1
645.22,16275.49,11,0,0,0,1,0,0,0,1,0,0,0,1906,1
1443.54,20801.85,180,0,0,0,1,0,0,0,0,1,0,0,1873,0
1042.19,6670.68,321,0,0,0,0,1,0,0,0,0,0,1,1906,2
807.66,22493.21,326,0,0,1,0,0,0,0,0,0,0,1,1873,3
1448.65,31524.63,425,0,0,0,1,0,0,0,0,0,0,1,1688,4
69.76,7662.75,146,0,0,0,0,0,1,0,0,1,0,0,1873,0
1162.81,34374.44,320,1,0,0,0,0,0,0,0,0,0,1,1964,4
1365.52,37408.69,191,0,0,0,0,0,1,0,1,0,0,0,1873,1
309.66,31276.98,108,0,0,1,0,0,0,0,0,0,0,1,1940,3
1694.43,28966.23,593,0,0,0,0,1,0,0,0,0,0,1,1873,4
1621.58,22247.4,348,0,0,0,0,0,1,0,1,0,0,0,1964,2
294.51,27405.1,717,0,0,0,0,1,0,0,0,0,0,1,1940,1
1487.65,14768.59,634,0,1,0,0,0,0,0,0,0,1,0,1940,0
899.73,6930.13,185,0,0,1,0,0,0,1,0,0,0,0,1906,4
671.1,14063.99,438,0,0,0,0,1,0,0,0,0,0,1,1688,1
1749.9,11435.26,169,0,1,0,0,0,0,0,0,0,0,1,1688,1
868.7,16393.84,368,1,0,0,0,0,0,0,0,1,0,0,1688,0
790.38,36599.08,701,0,1,0,0,0,0,0,1,0,0,0,1906,1
1521.34,19137.06,632,0,0,0,0,1,0,0,0,1,0,0,1688,4
18.53,9023.75,458,0,1,0,0,0,0,0,0,1,0,0,1940,4
910.81,39001.04,264,0,0,0,0,1,0,1,0,0,0,0,1940,4
202.82,7902.43,713,1,0,0,0,0,0,0,1,0,0,0,1688,0
1403.8,33140.33,292,0,0,0,1,0,0,1,0,0,0,0,1906,4
1295.77,15844.46,318,0,0,1,0,0,0,0,0,0,1,0,1940,4
1408.86,27621.51,610,0,0,0,0,1,0,0,0,0,1,0,1964,4
1271.51,39226.04,431,0,0,0,1,0,0,1,0,0,0,0,1940,4
617.64,38295.0,640,1,0,0,0,0,0,1,0,0,0,0,1873,4
513.94,43954.66,492,0,0,0,1,0,0,0,0,0,0,1,1688,0
1769.0,14666.26,209,0,0,0,1,0,0,0,0,1,0,0,1688,2
1199.02,10657.25,570,1,0,0,0,0,0,0,0,1,0,0,1873,0
1983.51,48922.04,711,0,0,0,0,1,0,0,1,0,0,0,1873,0
1287.52,23621.14,405,1,0,0,0,0,0,1,0,0,0,0,1940,0
1601.36,28032.47,470,0,1,0,0,0,0,0,0,0,0,1,1873,4
887.67,34953.78,184,0,0,0,1,0,0,0,0,0,1,0,1688,1
1264.45,37301.67,87,0,0,0,1,0,0,0,0,0,0,1,1940,0
783.42,1727.49,104,0,0,0,0,1,0,1,0,0,0,0,1906,4
1658.67,36848.28,545,0,0,0,0,1,0,0,0,1,0,0,1964,0
1219.95,22013.98,101,0,0,0,0,0,1,0,0,1,0,0,1873,3
13.98,43460.88,330,0,0,0,1,0,0,0,0,0,0,1,1964,4
1042.8,19433.73,279,0,0,1,0,0,0,0,0,1,0,0,1964,1
1734.78,34740.45,554,0,0,0,1,0,0,0,0,0,1,0,1873,0
1513.7,21268.04,245,0,0,0,1,0,0,1,0,0,0,0,1873,0
352.47,31396.66,445,0,0,0,0,1,0,0,1,0,0,0,1964,1
1843.86,37603.64,363,0,0,0,0,0,1,0,0,0,0,1,1688,1
428.99,15338.5,543,0,0,0,0,1,0,0,0,1,0,0,1873,0
1138.58,19908.89,233,0,0,0,1,0,0,0,0,0,0,1,1688,3
1234.59,30542.7,588,1,0,0,0,0,0,0,1,0,0,0,1906,1
1230.62,7428.92,58,1,0,0,0,0,0,0,1,0,0,0,1688,1
1457.61,11616.0,93,1,0,0,0,0,0,0,0,0,1,0,1906,2
777.02,5427.75,257,0,0,0,0,0,1,0,0,1,0,0,1688,4
1906.14,38658.95,406,0,1,0,0,0,0,0,1,0,0,0,1964,0
751.51,2166.99,209,0,0,1,0,0,0,0,0,1,0,0,1940,1
1262.1,39212.35,250,0,0,0,0,0,1,0,0,1,0,0,1964,0
347.69,47538.29,246,0,0,0,1,0,0,1,0,0,0,0,1688,0
643.99,6908.64,437,0,0,1,0,0,0,0,0,1,0,0,1964,4
1420.48,27125.25,97,0,0,1,0,0,0,0,0,0,1,0,1906,1
1293.35,7116.6,592,0,0,0,0,1,0,0,0,1,0,0,1964,0
671.8,41817.8,283,0,0,0,0,0,1,0,0,1,0,0,1688,3
1549.44,26049.2,362,0,0,0,1,0,0,1,0,0,0,0,1873,0
1761.53,45756.74,458,0,0,0,0,0,1,0,0,1,0,0,1940,4
768.46,27268.36,228,1,0,0,0,0,0,0,0,1,0,0,1873,1
859.71,30432.15,409,0,1,0,0,0,0,0,0,0,0,1,1940,4
1568.53,15754.32,67,0,0,0,1,0,0,1,0,0,0,0,1940,3
1239.3,15890.06,56,0,0,0,0,1,0,1,0,0,0,0,1940,3
1958.47,3595.08,562,0,0,1,0,0,0,0,0,0,1,0,1964,1
1841.01,8619.67,133,0,0,1,0,0,0,1,0,0,0,0,1873,0
1193.6,2498.59,507,0,0,0,1,0,0,0,1,0,0,0,1906,3
1373.78,36395.37,191,0,0,0,0,0,1,0,0,0,1,0,1940,3
130.08,1160.13,66,0,0,0,0,1,0,0,1,0,0,0,1964,3
1037.67,28164.97,356,0,0,0,0,0,1,0,0,0,0,1,1940,0
1387.98,24468.47,274,0,0,0,0,0,1,0,0,0,0,1,1906,4
273.57,24585.88,368,0,1,0,0,0,0,0,1,0,0,0,1906,1
661.58,7665.42,472,0,0,0,1,0,0,0,1,0,0,0,1873,1
1637.9,24744.73,702,1,0,0,0,0,0,0,0,0,1,0,1688,1
227.81,36291.09,234,0,0,1,0,0,0,0,0,1,0,0,1940,1
41.05,34046.92,287,0,0,0,0,1,0,0,1,0,0,0,1873,1
1187.1,36616.98,636,0,0,1,0,0,0,0,0,0,1,0,1906,2
1790.28,12631.99,325,0,0,0,0,0,1,0,0,1,0,0,1906,1
1304.13,24130.35,371,0,1,0,0,0,0,1,0,0,0,0,1873,1
1084.9,16774.92,156,0,0,0,1,0,0,0,0,0,1,0,1873,0
335.39,40078.15,577,0,0,1,0,0,0,0,0,0,0,1,1906,0
1105.68,48553.6,722,0,0,1,0,0,0,1,0,0,0,0,1873,0
978.6,49363.95,602,0,0,0,0,1,0,0,1,0,0,0,1964,1
1227.61,8643.77,393,0,1,0,0,0,0,0,0,1,0,0,1688,4
1125.83,44808.33,353,0,0,0,0,0,1,0,0,0,1,0,1906,4
1829.38,3905.26,595,0,0,0,0,1,0,0,1,0,0,0,1688,4
866.7,29689.46,647,1,0,0,0,0,0,1,0,0,0,0,1906,2
750.62,5667.06,531,0,0,1,0,0,0,0,0,0,1,0,1964,3
1153.89,45921.8,258,0,1,0,0,0,0,0,1,0,0,0,1906,2
1859.86,28656.94,316,0,1,0,0,0,0,0,0,0,0,1,1940,4
1337.33,24860.15,297,0,0,0,1,0,0,0,0,1,0,0,1873,2
1233.46,11142.23,270,0,0,0,1,0,0,1,0,0,0,0,1906,2
718.34,45028.31,616,0,0,0,0,1,0,0,0,1,0,0,1940,2
573.85,47336.97,62,0,1,0,0,0,0,0,0,0,0,1,1873,4
1827.13,24691.58,29,0,0,0,1,0,0,0,1,0,0,0,1873,3
1463.81,35709.08,629,1,0,0,0,0,0,0,0,0,0,1,1906,4
1769.0,13199.94,471,0,0,0,0,0,1,0,0,1,0,0,1940,3
1190.06,6474.79,393,0,1,0,0,0,0,0,0,0,1,0,1688,2
1618.63,175.36,455,0,0,0,0,0,1,1,0,0,0,0,1940,3
1948.69,40024.68,604,0,0,0,0,0,1,0,0,1,0,0,1940,3
1398.48,32779.99,595,0,0,1,0,0,0,0,0,0,0,1,1688,4
1881.87,26733.74,675,0,1,0,0,0,0,0,1,0,0,0,1964,3
805.82,49710.4,44,0,0,1,0,0,0,0,0,0,0,1,1906,1
776.1,14976.39,488,1,0,0,0,0,0,0,0,0,1,0,1940,4
1662.88,10139.95,462,0,0,0,0,1,0,0,0,0,0,1,1688,4
417.01,44110.35,570,0,1,0,0,0,0,0,1,0,0,0,1964,2
1029.04,10139.37,396,0,1,0,0,0,0,0,0,1,0,0,1906,1
1634.45,22430.62,241,0,0,0,1,0,0,0,0,0,1,0,1940,4
813.91,38358.55,522,0,0,0,0,1,0,1,0,0,0,0,1688,2
1693.78,4607.67,24,1,0,0,0,0,0,0,0,1,0,0,1940,3
306.23,48581.06,347,0,0,0,0,0,1,0,0,0,0,1,1906,4
290.52,22757.31,576,0,0,0,1,0,0,1,0,0,0,0,1940,0
144.07,28507.56,694,0,1,0,0,0,0,0,0,0,0,1,1906,2
682.63,21591.3,295,0,0,0,0,0,1,0,1,0,0,0,1873,0
1348.67,29950.36,706,0,0,0,0,1,0,0,1,0,0,0,1906,0
1353.15,10454.23,179,0,0,0,1,0,0,0,1,0,0,0,1940,1
306.46,25642.0,252,0,0,0,1,0,0,1,0,0,0,0,1940,3
1592.3,21954.18,65,0,0,0,0,0,1,1,0,0,0,0,1940,4
1802.84,48996.75,172,0,0,0,0,0,1,0,0,1,0,0,1688,4
1452.41,20299.59,292,0,0,1,0,0,0,1,0,0,0,0,1873,3
1268.79,25541.51,141,0,1,0,0,0,0,1,0,0,0,0,1964,4
1778.14,38939.88,616,1,0,0,0,0,0,1,0,0,0,0,1688,0
1408.17,41904.55,724,0,1,0,0,0,0,0,0,0,1,0,1940,2
971.65,23147.99,194,0,0,0,0,1,0,0,1,0,0,0,1964,3
446.81,18699.39,190,0,1,0,0,0,0,0,0,0,0,1,1964,1
210.17,24310.65,143,0,1,0,0,0,0,0,0,0,0,1,1873,3
1700.85,39556.27,344,1,0,0,0,0,0,0,1,0,0,0,1940,4
1490.47,33791.45,369,0,0,1,0,0,0,0,0,1,0,0,1906,2
591.98,18725.73,425,0,0,0,0,1,0,0,1,0,0,0,1688,0
395.99,27588.07,639,0,0,0,0,0,1,1,0,0,0,0,1964,4
1511.68,18851.96,99,0,0,0,0,1,0,0,0,0,0,1,1940,1
1485.96,44210.36,378,0,0,0,1,0,0,0,0,0,0,1,1873,4
1978.71,28464.32,477,0,1,0,0,0,0,1,0,0,0,0,1873,3
846.98,16286.13,298,0,0,0,0,1,0,0,0,0,1,0,1873,2
524.19,45967.9,190,0,1,0,0,0,0,0,0,0,1,0,1688,4
449.62,4276.05,394,0,0,1,0,0,0,1,0,0,0,0,1940,1
348.34,43381.78,487,1,0,0,0,0,0,0,0,1,0,0,1964,4
1068.18,39164.39,40,0,0,1,0,0,0,0,1,0,0,0,1940,0
449.96,7556.86,435,0,0,1,0,0,0,0,0,0,1,0,1940,2
358.78,23291.1,187,1,0,0,0,0,0,1,0,0,0,0,1873,0
467.38,11403.47,347,0,0,0,0,1,0,0,0,0,0,1,1873,3
1746.68,25528.77,555,1,0,0,0,0,0,0,1,0,0,0,1906,3
1934.75,16428.9,486,0,1,0,0,0,0,0,0,0,0,1,1964,0
1800.91,19184.08,595,0,0,0,0,1,0,0,0,0,1,0,1964,0
690.24,20431.45,154,0,0,0,0,1,0,0,0,0,0,1,1906,4
1457.63,11520.58,429,0,0,1,0,0,0,1,0,0,0,0,1964,0
1031.97,36479.92,523,1,0,0,0,0,0,1,0,0,0,0,1688,2
80.48,20861.88,141,0,0,0,0,1,0,1,0,0,0,0,1940,3
1079.53,19569.95,110,0,0,0,0,0,1,0,0,1,0,0,1964,0
935.21,25578.05,53,0,0,0,0,1,0,0,0,0,1,0,1906,2
390.57,42694.57,587,1,0,0,0,0,0,0,1,0,0,0,1688,1
1453.01,46339.54,38,0,0,0,0,0,1,0,1,0,0,0,1688,0
890.15,14955.96,153,1,0,0,0,0,0,0,0,0,0,1,1964,0
608.64,49140.89,270,1,0,0,0,0,0,0,0,1,0,0,1873,3
1683.88,36508.05,364,0,1,0,0,0,0,1,0,0,0,0,1964,3
1740.48,12306.56,492,0,1,0,0,0,0,0,1,0,0,0,1688,2
1004.56,27433.7,569,0,1,0,0,0,0,1,0,0,0,0,1906,2
1977.76,24240.49,251,0,0,0,0,0,1,0,0,1,0,0,1906,4
1247.13,46608.43,140,0,0,0,0,1,0,0,0,0,0,1,1940,1
1909.02,23993.55,617,0,1,0,0,0,0,0,0,0,0,1,1688,0
1879.97,28449.75,152,0,0,0,1,0,0,0,0,0,0,1,1964,1
365.22,32372.41,668,0,1,0,0,0,0,0,1,0,0,0,1964,1
549.77,25952.44,526,0,0,0,0,0,1,0,0,0,1,0,1940,4
1738.7,10468.39,89,0,1,0,0,0,0,0,1,0,0,0,1906,3
1552.19,23616.82,465,0,0,0,1,0,0,0,0,0,0,1,1906,3
849.72,43054.82,374,1,0,0,0,0,0,0,0,0,1,0,1688,4
1622.26,28779.97,38,0,0,0,0,1,0,0,0,0,0,1,1688,2
1837.53,47625.75,505,0,1,0,0,0,0,0,0,1,0,0,1964,3
1988.86,10594.51,215,0,0,1,0,0,0,0,0,0,0,1,1906,1
1939.9,5090.97,561,1,0,0,0,0,0,0,0,0,1,0,1906,0
1014.42,37350.34,607,0,1,0,0,0,0,1,0,0,0,0,1940,0
825.72,16630.26,102,0,1,0,0,0,0,0,1,0,0,0,1940,4
1348.14,611.75,420,1,0,0,0,0,0,0,0,1,0,0,1906,3
1458.84,27185.51,298,0,1,0,0,0,0,0,0,0,1,0,1940,1
1663.44,3424.23,458,0,0,0,1,0,0,0,1,0,0,0,1906,1
876.91,12408.35,116,0,0,0,1,0,0,0,0,0,0,1,1688,1
1083.79,38998.86,486,0,1,0,0,0,0,0,0,0,0,1,1873,1
1775.97,45309.51,422,1,0,0,0,0,0,1,0,0,0,0,1906,4
801.47,3599.05,534,1,0,0,0,0,0,0,1,0,0,0,1940,0
1707.53,8240.43,461,0,0,1,0,0,0,0,0,0,0,1,1873,1
1597.62,31802.75,543,1,0,0,0,0,0,0,0,0,0,1,1964,4
399.69,37196.09,175,0,0,0,1,0,0,0,0,0,1,0,1940,0
1749.82,33415.58,66,1,0,0,0,0,0,0,0,1,0,0,1940,0
1714.81,23564.54,232,0,0,0,0,0,1,1,0,0,0,0,1940,4
577.84,1797.39,225,1,0,0,0,0,0,0,0,0,1,0,1940,1
306.87,40054.78,34,0,0,0,0,0,1,0,0,0,1,0,1873,4
445.84,17778.42,668,1,0,0,0,0,0,1,0,0,0,0,1688,4
1908.99,15005.54,576,0,0,1,0,0,0,0,0,0,0,1,1964,0
878.66,30118.96,342,0,1,0,0,0,0,0,0,1,0,0,1873,4
1768.77,20495.94,352,0,0,1,0,0,0,0,0,0,0,1,1688,3
1209.0,23785.5,487,0,1,0,0,0,0,0,0,0,1,0,1906,4
1904.08,15593.16,538,0,0,0,0,0,1,1,0,0,0,0,1873,0
1682.72,34465.54,374,0,0,0,0,1,0,0,0,0,1,0,1964,0
1041.14,5716.54,403,0,0,0,1,0,0,0,1,0,0,0,1964,0
1029.88,48149.87,236,1,0,0,0,0,0,0,0,0,1,0,1940,3
1858.65,22629.0,147,0,0,0,0,0,1,1,0,0,0,0,1873,2
927.0,23758.12,40,0,1,0,0,0,0,0,0,0,1,0,1964,0
1438.03,30644.35,278,0,0,0,1,0,0,0,1,0,0,0,1940,2
63.52,16713.73,114,0,0,1,0,0,0,0,0,0,0,1,1940,1
813.63,11856.66,231,0,0,0,1,0,0,1,0,0,0,0,1873,4
1014.56,14788.93,679,0,0,1,0,0,0,0,0,1,0,0,1688,2
1403.55,34879.05,431,1,0,0,0,0,0,0,1,0,0,0,1940,1
1139.46,30895.43,200,0,0,0,1,0,0,1,0,0,0,0,1906,4
705.29,40699.28,101,0,1,0,0,0,0,0,0,0,0,1,1688,2
1068.02,5035.04,169,0,0,0,0,1,0,0,0,0,0,1,1688,0
694.88,33639.43,570,0,0,0,1,0,0,0,1,0,0,0,1688,2
1218.79,40388.43,350,0,0,1,0,0,0,1,0,0,0,0,1964,3
249.11,15926.57,61,0,1,0,0,0,0,0,0,0,0,1,1906,3
14.68,8324.53,398,0,0,1,0,0,0,0,1,0,0,0,1940,1
1905.65,8905.38,455,0,1,0,0,0,0,1,0,0,0,0,1688,3
1234.87,7611.67,139,0,0,0,0,1,0,0,1,0,0,0,1688,1
1685.79,3090.05,133,0,0,0,1,0,0,0,0,0,1,0,1873,0
443.21,7440.42,353,0,1,0,0,0,0,0,1,0,0,0,1906,1
1790.09,29491.35,243,0,0,0,1,0,0,0,1,0,0,0,1940,2
1719.79,28245.89,53,0,0,1,0,0,0,0,1,0,0,0,1964,1
61.3,29636.28,16,0,0,0,0,1,0,0,0,0,0,1,1940,2
1308.51,24903.87,656,0,1,0,0,0,0,1,0,0,0,0,1964,2
1273.35,4136.25,336,1,0,0,0,0,0,0,1,0,0,0,1906,2
996.7,21130.03,389,0,1,0,0,0,0,1,0,0,0,0,1906,3
755.3,31928.61,658,0,1,0,0,0,0,1,0,0,0,0,1688,1
359.16,15884.38,26,0,0,0,0,1,0,1,0,0,0,0,1873,0
1970.38,7392.75,178,0,1,0,0,0,0,0,1,0,0,0,1688,4
393.48,3720.38,510,1,0,0,0,0,0,0,0,0,1,0,1906,3
1034.23,26630.78,441,0,0,1,0,0,0,0,0,1,0,0,1906,2
256.7,3280.12,472,0,1,0,0,0,0,0,0,0,0,1,1964,2
572.45,11970.33,235,0,1,0,0,0,0,0,0,1,0,0,1906,1
932.89,14250.16,274,0,0,1,0,0,0,1,0,0,0,0,1688,2
1511.14,33723.34,531,0,0,0,0,0,1,1,0,0,0,0,1688,3
928.45,43583.74,223,0,0,0,1,0,0,0,0,0,0,1,1964,3
1372.03,22252.63,531,0,0,0,0,1,0,0,0,0,0,1,1964,0
1577.84,12340.91,15,0,0,0,1,0,0,0,0,0,1,0,1940,0
1357.25,37355.37,398,0,0,0,0,1,0,0,0,1,0,0,1873,3
790.3,18229.73,359,0,0,1,0,0,0,0,1,0,0,0,1688,3
854.31,15913.7,125,0,1,0,0,0,0,0,0,0,1,0,1873,0
967.38,41466.12,245,0,1,0,0,0,0,1,0,0,0,0,1964,3
1186.69,8779.19,565,0,1,0,0,0,0,1,0,0,0,0,1964,1
1836.9,47144.44,215,0,0,0,0,0,1,0,0,0,0,1,1906,1
342.63,39521.91,568,0,0,0,1,0,0,0,1,0,0,0,1940,4
345.46,24200.93,106,0,1,0,0,0,0,0,0,1,0,0,1940,3
1943.98,25146.46,603,0,0,0,1,0,0,0,0,1,0,0,1940,0
170.46,35762.38,563,0,0,0,1,0,0,0,0,0,1,0,1873,1
1671.89,24518.54,333,1,0,0,0,0,0,0,0,0,1,0,1964,1
613.87,11515.64,306,0,0,1,0,0,0,0,1,0,0,0,1940,3
960.25,42238.14,557,0,1,0,0,0,0,1,0,0,0,0,1906,3
114.65,41648.07,463,0,0,1,0,0,0,0,1,0,0,0,1964,3
82.96,6889.82,440,1,0,0,0,0,0,0,0,0,0,1,1964,0
174.76,22717.34,400,0,0,0,0,1,0,0,1,0,0,0,1940,2
1520.54,6692.44,646,0,0,0,0,0,1,0,0,1,0,0,1688,0
1137.9,33300.59,644,0,0,0,0,1,0,0,0,0,1,0,1940,3
1640.86,20374.0,644,0,0,0,0,0,1,0,1,0,0,0,1940,4
585.96,16725.45,617,1,0,0,0,0,0,1,0,0,0,0,1873,2
1700.98,7658.45,606,1,0,0,0,0,0,0,1,0,0,0,1688,1
323.57,36811.9,715,0,0,0,0,1,0,0,0,0,0,1,1906,1
